DateTime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,is_anomaly,hour,day_of_week,day_of_month,day_of_year,week_of_year,month,year,quarter,is_weekend,Global_active_power_lag_1,Global_active_power_lag_2,Global_active_power_lag_3,Global_active_power_lag_24,Global_active_power_lag_48,Global_active_power_lag_168,Global_active_power_roll_mean_3,Global_active_power_roll_std_3,Global_active_power_roll_mean_6,Global_active_power_roll_std_6,Global_active_power_roll_mean_12,Global_active_power_roll_std_12,Global_active_power_roll_mean_24,Global_active_power_roll_std_24,Global_active_power_roll_mean_168,Global_active_power_roll_std_168
2010-01-30 17:00:00,214.15,20.25,239.6906666666667,15.446666666666664,1187.0,9.0,1096.0,1,17,5,30,30,4,1,2010,1,1,169.592,53.59,0.0,0.0,0.0,0.0,74.39400000000002,86.68890602608786,41.785000000000004,66.20454364769824,20.892499999999988,49.68369649639049,10.446249999999994,35.97834252562692,20.45153571428571,52.463688650580636
2010-01-30 18:00:00,260.948,11.514,235.2867391304348,24.17391304347826,578.0,1705.0,862.0,1,18,5,30,30,4,1,2010,1,1,214.15,169.592,53.59,0.0,0.0,0.0,145.77733333333336,82.88686362345568,77.47666666666667,91.90815478654024,38.73833333333332,74.00457370058994,19.36916666666666,54.87035987367582,21.726238095238095,54.524899707698566
2010-01-31 12:00:00,46.86,7.112,242.8629411764706,12.423529411764704,460.0,0.0,94.0,0,12,6,31,31,4,1,2010,1,1,0.0,0.0,0.0,0.0,0.0,259.116,0.0,0.0,0.0,0.0,0.0,0.0,30.24199999999999,73.54245180905365,18.3765,51.66677951891607
2010-01-31 13:00:00,27.888,5.298,242.95923076923071,9.323076923076924,73.0,0.0,255.0,0,13,6,31,31,4,1,2010,1,1,46.86,0.0,0.0,27.528,0.0,166.802,15.620000000000038,27.054633614221814,7.81,19.130514891136393,3.9049999999999856,13.527316807112687,32.19449999999999,73.32637173919628,17.11307142857143,48.22519543580111
2010-01-31 20:00:00,125.14,3.5380000000000003,239.20589743589744,13.38974358974359,545.0,50.0,709.0,0,20,6,31,31,4,1,2010,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.228999999999986,15.099653373504738,3.114499999999993,10.916277232130378,15.004464285714286,45.53111345081044
2010-01-31 21:00:00,132.704,7.87,239.07754385964913,9.70877192982456,68.0,40.0,1035.0,0,21,6,31,31,4,1,2010,1,1,125.14,0.0,0.0,0.0,0.0,0.0,41.713333333333374,72.24961268638856,20.856666666666666,51.0881910686477,16.65733333333332,37.299791248095566,8.32866666666666,27.16200929153904,15.749345238095238,46.30129333380536
2010-01-31 22:00:00,73.63,1.106,238.41315789473688,16.294736842105266,569.0,0.0,325.0,0,22,6,31,31,4,1,2010,1,1,132.704,125.14,0.0,0.0,0.0,0.0,85.94800000000004,74.52917248970299,42.974,66.61799030292032,27.71599999999999,49.56708171577355,13.857999999999995,37.08680265914397,16.53925,47.155098690258534
2010-02-01 20:00:00,107.958,5.462,237.1748571428572,12.948571428571428,512.0,45.0,626.0,0,20,0,1,32,5,2,2010,1,0,0.0,0.0,0.0,125.14,0.0,62.76,0.0,0.0,0.0,0.0,0.0,0.0,13.81141666666666,38.51234843630985,16.42925,46.99905332245092
2010-02-01 21:00:00,90.1,7.892,238.12237288135591,6.349152542372881,72.0,40.0,1064.0,0,21,0,1,32,5,2,2010,1,0,107.958,0.0,0.0,132.704,0.0,0.0,35.98600000000004,62.329580361172155,17.993,44.073668941897616,8.996499999999985,31.164790180586696,13.095499999999992,36.45774647451523,16.698285714285717,47.39355883686375
2010-02-01 22:00:00,64.004,1.528,238.79666666666668,14.88888888888889,527.0,0.0,327.0,0,22,0,1,32,5,2,2010,1,0,90.1,107.958,0.0,73.63,0.0,56.058,66.01933333333336,57.867446127621704,33.00966666666667,51.44922002000277,16.50483333333332,38.73455760765311,11.320333333333325,31.011020440379763,17.23459523809524,47.712186672847494
2010-02-03 07:00:00,105.716,3.754,239.27647058823527,13.023529411764706,534.0,0.0,619.0,0,7,2,3,34,5,2,2010,1,0,0.0,0.0,0.0,0.0,0.0,129.936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.12245238095238,46.898307490215664
2010-02-03 08:00:00,94.792,8.542,242.005593220339,6.606779661016949,72.0,53.0,1145.0,0,8,2,3,34,5,2,2010,1,0,105.716,0.0,0.0,0.0,0.0,94.456,35.2386666666667,61.035161057648956,17.619333333333334,43.15837627467763,8.809666666666653,30.517580528825125,4.404833333333326,21.579188137339603,15.978285714285713,46.58250978770326
2010-02-03 09:00:00,62.526,4.796,240.4265,13.02,544.0,22.0,369.0,0,9,2,3,34,5,2,2010,1,0,94.792,105.716,0.0,0.0,0.0,42.598,66.83600000000003,58.13881333498188,33.418,51.886066676902644,16.708999999999985,39.09325418208935,8.354499999999993,28.350486410979972,15.980285714285712,46.58590645983337
2010-02-03 21:00:00,238.586,10.488,235.19469387755103,20.779591836734696,499.0,1170.0,920.0,1,21,2,3,34,5,2,2010,1,0,0.0,0.0,0.0,0.0,90.1,216.438,0.0,0.0,0.0,0.0,5.210499999999986,18.049701465675092,10.959749999999993,30.35164182544378,16.098904761904762,46.67936449536854
2010-02-03 22:00:00,176.36,10.414,238.17706896551724,12.83448275862069,426.0,561.0,1046.0,0,22,2,3,34,5,2,2010,1,0,238.586,0.0,0.0,0.0,64.004,0.0,79.52866666666671,137.74769132487563,39.76433333333333,97.40232662861116,19.882166666666652,68.87384566243796,20.900833333333328,55.36829259616479,16.23073809523809,47.27601886415108
2010-02-03 23:00:00,21.34,0.792,240.68499999999997,14.766666666666666,159.0,7.0,126.0,0,23,2,3,34,5,2,2010,1,0,176.36,238.586,0.0,0.0,0.0,0.0,138.31533333333337,123.75931215602856,69.15766666666667,108.93064935391989,34.57883333333332,81.84118790774914,28.249166666666657,63.56942646851749,17.2805,48.8454408851989
2010-02-04 19:00:00,117.244,6.058,235.53272727272727,22.98181818181818,652.0,0.0,391.0,0,19,3,4,35,5,2,2010,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.178583333333325,59.17933804669457,16.65454761904762,48.10562418832767
2010-02-04 20:00:00,129.48,5.304,236.8464705882353,16.441176470588236,422.0,0.0,619.0,0,20,3,4,35,5,2,2010,1,0,117.244,0.0,0.0,0.0,0.0,0.0,39.08133333333337,67.69085496086718,19.540666666666667,47.86466256714506,9.770333333333319,33.845427480434125,23.063749999999995,62.366798090881,17.352428571428568,48.70922349530758
2010-02-05 22:00:00,128.168,7.586,239.3582352941177,10.498039215686276,551.0,45.0,972.0,0,22,4,5,36,5,2,2010,1,0,0.0,0.0,0.0,0.0,176.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.929380952380953,43.93428734104357
2010-02-05 23:00:00,106.564,3.668,241.5054385964912,7.715789473684211,351.0,0.0,1055.0,0,23,4,5,36,5,2,2010,1,0,128.168,0.0,0.0,0.0,21.34,0.0,42.722666666666704,73.9978293014948,21.361333333333334,52.3243668921723,10.680666666666653,36.99891465074788,5.3403333333333265,26.162183446086765,14.692285714285715,44.79532043207736
2010-02-06 00:00:00,27.524,0.45,239.9625,14.4,278.0,0.0,146.0,0,0,5,6,37,5,2,2010,1,1,106.564,128.168,0.0,0.0,0.0,0.0,78.24400000000004,68.61687734078174,39.122,60.991371547129404,19.560999999999986,45.916257437762724,9.780499999999993,33.28867544349934,15.326595238095237,45.33723380332088
2010-02-06 14:00:00,52.198,1.106,241.2276923076923,16.56923076923077,16.0,492.0,241.0,0,14,5,6,37,5,2,2010,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.927333333333328,33.410968106254096,15.326571428571429,45.337227358251496
2010-02-06 15:00:00,173.588,26.0,242.50566666666663,12.09,514.0,365.0,1160.0,0,15,5,6,37,5,2,2010,1,1,52.198,0.0,0.0,0.0,0.0,53.59,17.39933333333337,30.136529351156536,8.699666666666667,21.309744265632556,4.3498333333333195,15.068264675579819,13.102249999999993,34.35433595727391,15.637273809523808,45.41036437839351
2010-02-06 16:00:00,116.866,18.83,240.83342857142856,14.057142857142855,564.0,53.0,643.0,0,16,5,6,37,5,2,2010,1,1,173.588,52.198,0.0,0.0,0.0,169.592,75.26200000000004,89.06267179913188,37.631,69.8009627182891,18.815499999999986,50.998349763853675,20.335083333333326,47.30729473294048,16.351547619047622,46.92925050073346
2010-02-06 18:00:00,100.346,10.878,233.395625,27.2875,746.0,18.0,314.0,0,18,5,6,37,5,2,2010,1,1,0.0,116.866,173.588,0.0,0.0,260.948,96.81800000000004,88.51350272133578,57.108666666666664,73.4121080658133,28.554333333333318,57.785565576272475,25.204499999999992,50.9941071250226,14.763000000000002,43.43988407699487
2010-02-06 19:00:00,195.182,17.178,237.0454347826087,18.378260869565217,866.0,50.0,826.0,1,19,5,6,37,5,2,2010,1,1,100.346,0.0,116.866,0.0,117.244,0.0,72.40400000000004,63.24541099558036,73.833,69.10359655763207,36.916499999999985,60.47574341156796,29.385583333333326,52.91527244314161,13.807035714285716,39.585940403777315
2010-02-06 20:00:00,66.34,5.448,239.6175,11.891666666666666,168.0,0.0,438.0,0,20,5,6,37,5,2,2010,1,1,195.182,100.346,0.0,0.0,129.48,0.0,98.50933333333337,97.60396144282902,106.36333333333334,73.21402553791614,53.18166666666665,74.30951469157199,37.51816666666666,62.35878123001417,14.968833333333334,41.97063962503941
2010-02-06 21:00:00,95.824,6.026,239.47296296296295,15.192592592592591,407.0,0.0,493.0,0,21,5,6,37,5,2,2010,1,1,66.34,195.182,100.346,0.0,0.0,0.0,120.62266666666672,66.77142090245864,108.72033333333333,71.32477670393813,58.70999999999999,72.43746277369806,40.28233333333333,62.093168128481715,15.363714285714288,42.14069754148768
2010-02-06 23:00:00,142.258,2.624,239.50733333333335,19.866666666666667,765.0,0.0,546.0,0,23,5,6,37,5,2,2010,1,1,0.0,95.824,66.34,106.564,0.0,0.0,54.05466666666672,49.07908725040823,76.282,73.25968369028067,66.69533333333332,70.63635714550873,38.93466666666666,60.431532421746454,15.93409523809524,42.57773227342856
2010-02-07 00:00:00,47.19,6.572,244.774,3.92,422.0,0.0,33.0,0,0,6,7,38,5,2,2010,1,1,142.258,0.0,95.824,27.524,0.0,0.0,79.36066666666672,72.54388774619972,99.99166666666667,66.32632292436116,78.55016666666666,70.3623405753561,40.42191666666666,62.569686761115165,16.78086904761905,43.65978581454527
2010-02-07 01:00:00,60.074,14.058,243.0735593220339,4.372881355932203,551.0,73.0,39.0,0,1,6,7,38,5,2,2010,1,1,47.19,142.258,0.0,0.0,0.0,0.0,63.14933333333338,72.45936710552473,91.13233333333335,69.73215799232547,82.48266666666666,66.80174560774893,41.24133333333333,62.52218638605632,17.061761904761905,43.70295788825386
2010-02-07 18:00:00,49.272,0.64,235.68818181818185,19.436363636363637,363.0,1.0,7.0,0,18,6,7,38,5,2,2010,1,1,0.0,0.0,0.0,100.346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.467249999999993,53.9653817434604,16.974416666666666,43.780627358150674
2010-02-07 19:00:00,126.716,5.496,237.53068181818185,12.363636363636363,347.0,643.0,62.0,0,19,6,7,38,5,2,2010,1,1,49.272,0.0,0.0,195.182,0.0,0.0,16.42400000000004,28.447202463507512,8.212,20.115209767735298,4.105999999999986,14.223601231755426,27.339166666666657,52.02080562342498,17.267702380952382,43.83124201695879
2010-02-07 20:00:00,117.59,2.884,239.33416666666665,8.17,470.0,0.0,39.0,0,20,6,7,38,5,2,2010,1,1,126.716,49.272,0.0,66.34,0.0,125.14,58.6626666666667,63.877810148229024,29.331333333333333,51.61920562994606,14.665666666666652,38.02354927561529,24.48641666666666,43.61441670696086,18.021964285714287,44.615581444328186
2010-02-07 21:00:00,81.226,1.626,236.0664705882353,10.147058823529411,583.0,0.0,21.0,0,21,6,7,38,5,2,2010,1,1,117.59,126.716,49.272,95.824,0.0,132.704,97.85933333333337,42.32455185035343,48.92966666666666,59.91228431521077,24.464833333333317,47.796677232995414,26.621833333333324,46.88474008502766,17.97702380952381,44.51071652109169
2010-02-08 20:00:00,5.164,0.556,241.025,10.7,2.0,3.0,37.0,0,20,0,8,39,6,2,2010,1,0,0.0,0.0,0.0,117.59,66.34,107.958,0.0,0.0,0.0,0.0,0.0,0.0,8.283999999999994,28.57338335188784,17.232333333333333,43.69408869741767
2010-02-08 21:00:00,190.34,5.166,238.75716666666668,13.243333333333334,565.0,42.0,1088.0,1,21,0,8,39,6,2,2010,1,0,5.164,0.0,0.0,81.226,95.824,90.1,1.7213333333333665,2.981436790055895,0.8606666666666642,2.1081941719543273,0.4303333333333179,1.4907183950461487,3.5995833333333263,16.567860411093505,16.620464285714284,43.13212935121535
2010-02-08 22:00:00,157.824,4.452,238.91576923076929,12.669230769230769,594.0,0.0,979.0,0,22,0,8,39,6,2,2010,1,0,190.34,5.164,0.0,0.0,0.0,64.004,65.16800000000003,108.43287744959953,32.583999999999996,77.31193977646653,16.291999999999984,54.83100593310647,8.145999999999994,38.8214457271732,17.217130952380952,44.81518818069796
2010-02-09 20:00:00,55.402,0.118,238.993,11.54,24.0,0.0,363.0,0,20,1,9,40,6,2,2010,1,0,0.0,0.0,0.0,5.164,117.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.721999999999994,49.327081659505296,17.775583333333334,45.97134416047845
2010-02-09 21:00:00,193.748,3.328,240.36416666666668,13.423333333333334,594.0,0.0,1102.0,1,21,1,9,40,6,2,2010,1,0,55.402,0.0,0.0,190.34,81.226,0.0,18.46733333333337,31.986359613640378,9.233666666666666,22.61777178827883,4.616833333333319,15.99317980682164,16.815249999999995,49.96566168641114,18.10535714285714,46.041726359847075
2010-02-09 22:00:00,110.782,1.766,239.98428571428573,13.142857142857142,596.0,0.0,642.0,0,22,1,9,40,6,2,2010,1,0,193.748,55.402,0.0,157.824,0.0,0.0,83.05000000000003,99.78918179842891,41.525,77.79680630719996,20.762499999999985,56.756811551966564,16.95724999999999,50.48242234873121,19.258619047619046,47.97157756307304
2010-02-10 20:00:00,30.676,1.89,239.175,10.633333333333336,15.0,0.0,218.0,0,20,2,10,41,6,2,2010,1,0,0.0,0.0,0.0,55.402,5.164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.99716666666666,45.43622402757609,18.35235714285714,47.59110819144315
2010-02-10 21:00:00,167.682,6.362,237.08135593220337,11.928813559322034,592.0,51.0,1055.0,0,21,2,10,41,6,2,2010,1,0,30.676,0.0,0.0,193.748,190.34,238.586,10.22533333333337,17.710796857654703,5.112666666666667,12.523424558269358,2.556333333333319,8.855398428830199,13.96691666666666,44.755452296381144,18.53495238095238,47.57911970599831
2010-02-10 22:00:00,82.4,4.39,240.8813953488372,7.967441860465117,612.0,35.0,86.0,0,22,2,10,41,6,2,2010,1,0,167.682,30.676,0.0,110.782,157.824,176.36,66.11933333333336,89.28317696707036,33.059666666666665,67.08296466217527,16.52983333333332,48.41059746834794,12.880833333333328,40.29723305170238,18.112904761904765,45.900340033342914
2010-02-12 07:00:00,95.396,1.966,241.23060606060605,11.909090909090908,486.0,0.0,611.0,0,7,4,12,43,6,2,2010,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.958,43.007954773464924
2010-02-12 08:00:00,92.66,3.998,241.3953448275862,6.6000000000000005,152.0,0.0,1075.0,0,8,4,12,43,6,2,2010,1,0,95.396,0.0,0.0,0.0,0.0,0.0,31.798666666666705,55.07690627961185,15.899333333333333,38.945253917090604,7.949666666666652,27.53845313980666,3.9748333333333274,19.47262695854612,16.525833333333335,43.4237459580118
2010-02-12 09:00:00,87.114,3.902,239.14785714285716,13.085714285714284,603.0,0.0,510.0,0,9,4,12,43,6,2,2010,1,0,92.66,95.396,0.0,0.0,0.0,0.0,62.68533333333337,54.304324738764585,31.342666666666663,48.56355813433213,15.671333333333317,36.604997367059276,7.835666666666661,26.54997607903122,17.077380952380953,43.799422236613914
2010-02-13 10:00:00,146.57,2.482,238.9145283018868,11.566037735849056,572.0,582.0,963.0,0,10,5,13,44,6,2,2010,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.034869047619047,42.75110599326545
2010-02-13 11:00:00,88.75,6.854,242.70103448275864,6.3310344827586205,570.0,72.0,322.0,0,11,5,13,44,6,2,2010,1,1,146.57,0.0,0.0,0.0,0.0,0.0,48.856666666666705,84.62222895512252,24.42833333333333,59.83695193328833,12.214166666666651,42.31111447756164,6.107083333333327,29.918475966644692,16.907309523809523,43.901983874526536
2010-02-13 12:00:00,187.614,10.174,238.65441176470588,23.523529411764702,693.0,1542.0,351.0,0,12,5,13,44,6,2,2010,1,1,88.75,146.57,0.0,0.0,0.0,0.0,78.44000000000004,73.82691446891094,39.22,63.450889670673554,19.609999999999985,47.429087929436015,9.804999999999994,34.295401390299645,17.435583333333334,44.2300592895768
2010-02-13 13:00:00,11.11,0.26,243.42,15.2,3.0,97.0,57.0,0,13,5,13,44,6,2,2010,1,1,187.614,88.75,146.57,0.0,0.0,0.0,140.97800000000004,49.66865683708385,70.48899999999999,83.36203652742644,35.24449999999999,67.18511945161116,17.622249999999994,49.82809217896744,18.552333333333333,46.11551274796781
2010-02-14 20:00:00,103.268,4.162,238.88575,10.805,571.0,0.0,25.0,0,20,6,14,45,6,2,2010,1,1,0.0,0.0,0.0,0.0,0.0,117.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.321714285714286,37.80981950160861
2010-02-14 21:00:00,73.49,7.802,238.7853448275862,5.3310344827586205,154.0,51.0,38.0,0,21,6,14,45,6,2,2010,1,1,103.268,0.0,0.0,0.0,0.0,81.226,34.42266666666671,59.62180759867272,17.211333333333332,42.15898445962212,8.605666666666652,29.810903799337034,4.302833333333328,21.079492229811805,11.236464285714286,37.58425419061262
2010-02-14 22:00:00,36.492,1.988,236.49428571428572,11.05714285714286,498.0,16.0,9.0,0,22,6,14,45,6,2,2010,1,1,73.49,103.268,0.0,0.0,0.0,0.0,58.91933333333336,53.153534231819336,29.459666666666664,46.60006043629832,14.729833333333318,34.98239043194913,7.3649166666666614,25.335361079650315,11.190416666666668,37.502641073210626
2010-02-15 19:00:00,117.964,5.736,239.48379310344828,17.26206896551724,485.0,0.0,530.0,0,19,0,15,46,7,2,2010,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88541666666666,25.961435349072776,11.407630952380952,37.5430968895029
2010-02-15 20:00:00,242.18,4.8260000000000005,236.0463829787234,22.02127659574468,2009.0,0.0,833.0,1,20,0,15,46,7,2,2010,1,0,117.964,0.0,0.0,103.268,0.0,5.164,39.32133333333337,68.10654715468371,19.660666666666668,48.158601336279055,9.83033333333332,34.053273577342416,13.800583333333327,34.09786737933717,12.109797619047619,38.42132828885217
2010-02-15 21:00:00,170.676,4.602,237.30833333333337,17.31904761904762,964.0,2.0,751.0,0,21,0,15,46,7,2,2010,1,0,242.18,117.964,0.0,73.49,0.0,190.34,120.04800000000004,121.1034491333751,60.024,100.94490996578273,30.011999999999986,74.92906704343775,19.58858333333333,55.203182616125474,13.520607142857143,42.31863829395173
2010-02-15 22:00:00,30.296,3.234,237.092,12.78,10.0,13.0,180.0,0,22,0,15,46,7,2,2010,1,0,170.676,242.18,117.964,36.492,0.0,157.824,176.94000000000005,62.34446195132387,88.46999999999998,104.62820773768408,44.234999999999985,84.32412141255897,23.637999999999995,62.421602893758724,13.403559523809523,41.85126442315444
2010-02-16 07:00:00,17.284,0.242,238.86125,8.975,11.0,0.0,145.0,0,7,1,16,47,7,2,2010,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.759666666666654,83.32696015023453,23.379833333333327,62.378927506335025,12.644464285714285,40.34555209015973
2010-02-16 08:00:00,145.954,5.638,242.12762711864409,10.213559322033898,579.0,0.0,1099.0,0,8,1,16,47,7,2,2010,1,0,17.284,0.0,0.0,0.0,0.0,0.0,5.761333333333371,9.978922052661645,2.8806666666666665,7.056163452376953,38.36966666666665,80.52738540773598,24.099999999999994,62.19677712327029,12.747345238095235,40.33515141224781
2010-02-16 09:00:00,101.208,3.69,243.17872340425532,8.846808510638299,598.0,0.0,884.0,0,9,1,16,47,7,2,2010,1,0,145.954,17.284,0.0,0.0,0.0,0.0,54.4126666666667,79.74676134698628,27.206333333333333,58.58361431549486,30.350833333333316,60.749391583684755,30.18141666666666,66.70964964154075,13.616119047619046,41.61062007732249
2010-02-16 19:00:00,97.52,5.712,237.6606896551724,14.710344827586209,752.0,0.0,18.0,0,19,1,16,47,7,2,2010,1,0,0.0,0.0,0.0,117.964,0.0,0.0,0.0,0.0,0.0,0.0,22.03716666666665,48.63287838458349,34.39841666666666,67.90695125583487,14.218547619047618,42.141554069432914
2010-02-16 20:00:00,6.836,0.25,239.362,5.68,5.0,0.0,3.0,0,20,1,16,47,7,2,2010,1,0,97.52,0.0,0.0,242.18,103.268,55.402,32.5066666666667,56.303198251370645,16.253333333333334,39.812373286035786,28.723499999999987,53.219362806646274,33.546583333333324,66.93437907443175,14.799023809523808,42.613527384143964
2010-02-17 07:00:00,18.822,0.706,241.29083333333332,6.3999999999999995,15.0,0.0,223.0,0,7,2,17,48,7,2,2010,1,0,0.0,0.0,0.0,17.284,0.0,0.0,0.0,0.0,0.0,0.0,8.69633333333332,28.041149526862725,15.366749999999994,39.41637223204092,12.697261904761904,39.46746271187227
2010-02-17 08:00:00,135.442,2.934,238.92883333333333,9.416666666666666,560.0,0.0,1128.0,0,8,2,17,48,7,2,2010,1,0,18.822,0.0,0.0,145.954,0.0,0.0,6.274000000000037,10.866886766676416,3.137,7.684049323110338,2.1381666666666526,5.60954948496213,15.430833333333325,39.42087481841695,12.80929761904762,39.457917063938666
2010-02-17 09:00:00,118.204,1.36,239.0727272727273,11.195454545454544,588.0,0.0,801.0,0,9,2,17,48,7,2,2010,1,0,135.442,18.822,0.0,101.208,0.0,0.0,51.42133333333337,73.37009773288557,25.71066666666667,54.28180683310618,12.85533333333332,38.98214965231068,14.992833333333328,37.938108852121054,13.6155,40.5628331621906
2010-02-17 19:00:00,24.718,0.384,238.81375,12.95,9.0,0.0,146.0,0,19,2,17,48,7,2,2010,1,0,0.0,0.0,0.0,97.52,117.964,0.0,0.0,0.0,0.0,0.0,22.705666666666655,49.068061338462755,15.700999999999993,39.7335453150656,14.319095238095239,41.34291808258927
2010-02-17 20:00:00,189.124,5.1,236.364406779661,13.518644067796613,547.0,0.0,1032.0,1,20,2,17,48,7,2,2010,1,0,24.718,0.0,0.0,6.836,242.18,30.676,8.239333333333372,14.270943953821073,4.119666666666666,10.091081243685373,23.196999999999985,49.055155225336,12.667583333333326,35.79985126507475,14.46622619047619,41.33563672307253
2010-02-17 21:00:00,76.282,2.046,237.24239130434785,6.98695652173913,575.0,0.0,29.0,0,21,2,17,48,7,2,2010,1,0,189.124,24.718,0.0,0.0,170.676,167.682,71.2806666666667,102.80094011891728,35.64033333333333,75.83860064549353,27.670499999999986,61.172761075052385,20.26291666666666,50.73194541125115,15.409369047619046,43.460710059833374
2010-02-18 13:00:00,85.268,1.84,243.2428,14.56,693.0,6.0,470.0,0,13,3,18,49,7,2,2010,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.088499999999994,41.014656155638356,14.374845238095238,41.780979477600084
2010-02-18 14:00:00,65.324,3.342,244.5944444444445,10.251851851851852,272.0,0.0,513.0,0,14,3,18,49,7,2,2010,1,0,85.268,0.0,0.0,0.0,0.0,0.0,28.422666666666704,49.229502753259005,14.211333333333334,34.810515231272525,7.105666666666653,24.614751376630398,15.641333333333327,43.537495506913544,14.882392857142857,42.121830483371525
2010-02-19 07:00:00,102.438,6.524,236.5026315789474,11.410526315789474,565.0,44.0,713.0,0,7,4,19,50,7,2,2010,1,0,0.0,0.0,0.0,0.0,18.822,95.396,0.0,0.0,0.0,0.0,0.0,0.0,6.274666666666659,21.460724690278113,15.271226190476192,42.28481888871612
2010-02-19 08:00:00,122.084,4.474,238.83033898305084,8.613559322033899,68.0,9.0,1101.0,0,8,4,19,50,7,2,2010,1,0,102.438,0.0,0.0,0.0,135.442,92.66,34.146000000000036,59.1426068752453,17.073,41.82013837853707,8.536499999999986,29.57130343762335,10.542916666666658,29.015532901499455,15.313142857142859,42.36812994227873
2010-02-19 09:00:00,62.72,1.118,238.77235294117648,15.494117647058822,558.0,0.0,308.0,0,9,4,19,50,7,2,2010,1,0,122.084,102.438,0.0,0.0,118.204,87.114,74.8406666666667,65.55406447607366,37.42033333333333,58.30327404071448,18.71016666666665,43.897818189380104,15.629749999999992,36.75593158785842,15.488285714285714,42.74888973830778
2010-02-19 11:00:00,69.122,4.9799999999999995,238.19739130434783,13.14782608695652,537.0,0.0,414.0,0,11,4,19,50,7,2,2010,1,0,0.0,62.72,122.084,0.0,0.0,0.0,61.60133333333338,61.04968734836565,47.87366666666667,55.822070078658385,23.936833333333322,45.18264089394848,18.243083333333328,37.81089097292855,15.343083333333333,42.545089477537765
2010-02-19 12:00:00,1.436,0.076,238.85,6.0,1.0,0.0,18.0,0,12,4,19,50,7,2,2010,1,0,69.122,0.0,62.72,0.0,0.0,0.0,43.94733333333337,38.193880155506115,59.394000000000005,50.879883584772266,29.696999999999985,46.24711733129465,21.12316666666666,38.975486668090674,15.75452380952381,42.72965123001765
2010-02-19 19:00:00,40.434000000000005,3.522,238.61666666666667,19.444444444444443,283.0,10.0,163.0,0,19,4,19,50,7,2,2010,1,0,0.0,0.0,0.0,0.0,24.718,0.0,0.0,0.0,0.0,0.0,29.816666666666652,46.165074310138344,14.908333333333326,35.37227888648415,15.763071428571427,42.726624352337545
2010-02-19 20:00:00,31.268,1.972,239.461,13.28,112.0,9.0,182.0,0,20,4,19,50,7,2,2010,1,0,40.434000000000005,0.0,0.0,0.0,189.124,0.0,13.478000000000039,23.344580784408464,6.739000000000001,16.507111376615597,24.64966666666665,40.40910112458529,16.593083333333325,35.59356114697168,16.00375,42.751174530596316
2010-02-20 09:00:00,114.744,4.702,238.465,8.542857142857143,568.0,0.0,1048.0,0,9,5,20,51,7,2,2010,1,1,0.0,0.0,0.0,62.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.540833333333326,20.404184932352738,16.189869047619048,42.74914755665977
2010-02-20 10:00:00,126.166,6.678,238.7444827586207,9.086206896551724,605.0,0.0,1052.0,0,10,5,20,51,7,2,2010,1,1,114.744,0.0,0.0,0.0,0.0,146.57,38.24800000000004,66.24747928789306,19.124,46.844041840985376,9.561999999999985,33.12373964394712,10.708499999999992,27.82442418014339,16.872869047619048,43.40059884828702
2010-02-20 17:00:00,2.622,0.242,236.84,12.2,16.0,0.0,4.0,0,17,5,20,51,7,2,2010,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.075833333333318,46.95024066514615,13.025499999999994,34.65652185689465,15.040261904761902,40.625693082358744
2010-02-20 18:00:00,162.852,12.768,236.84196078431373,13.839215686274509,719.0,0.0,912.0,0,18,5,20,51,7,2,2010,1,1,2.622,0.0,0.0,0.0,0.0,0.0,0.8740000000000379,1.5138124057310651,0.437,1.0704270175931707,20.294333333333316,46.85432005954644,13.134749999999991,34.61778656583081,15.055869047619048,40.62038377606105
